PRISM Time Series Data
Locations: 179
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Period: 2025-01-01 - 2025-06-30
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Nov-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
459,-92.7520,36.5245,220,2025-06-25,0.00,22.1,28.1,34.0
459,-92.7520,36.5245,220,2025-06-26,0.53,21.3,27.6,34.0
459,-92.7520,36.5245,220,2025-06-27,0.00,21.2,27.3,33.4
459,-92.7520,36.5245,220,2025-06-28,1.36,21.4,27.0,32.5
459,-92.7520,36.5245,220,2025-06-29,26.98,20.8,26.4,32.0
459,-92.7520,36.5245,220,2025-06-30,24.76,19.7,26.9,34.0

859,-83.0099,40.0596,262,2025-01-01,14.39,1.7,6.1,10.6
859,-83.0099,40.0596,262,2025-01-02,0.00,-1.6,0.4,2.4
859,-83.0099,40.0596,262,2025-01-03,2.08,-2.0,-0.8,0.5
859,-83.0099,40.0596,262,2025-01-04,0.00,-7.6,-4.3,-1.0
859,-83.0099,40.0596,262,2025-01-05,0.00,-11.4,-8.4,-5.5
859,-83.0099,40.0596,262,2025-01-06,5.96,-8.9,-6.0,-3.2
859,-83.0099,40.0596,262,2025-01-07,1.38,-10.9,-6.6,-2.3
859,-83.0099,40.0596,262,2025-01-08,0.00,-10.5,-6.9,-3.3
859,-83.0099,40.0596,262,2025-01-09,0.00,-11.0,-7.5,-4.1
859,-83.0099,40.0596,262,2025-01-10,0.00,-11.6,-7.2,-2.8
859,-83.0099,40.0596,262,2025-01-11,2.92,-10.4,-7.3,-4.2
859,-83.0099,40.0596,262,2025-01-12,0.00,-7.8,-3.6,0.6
859,-83.0099,40.0596,262,2025-01-13,0.00,-5.8,-1.9,2.1
859,-83.0099,40.0596,262,2025-01-14,0.00,-13.6,-8.2,-2.7
859,-83.0099,40.0596,262,2025-01-15,0.33,-16.2,-11.1,-5.9
859,-83.0099,40.0596,262,2025-01-16,0.35,-15.7,-10.5,-5.3
859,-83.0099,40.0596,262,2025-01-17,0.00,-6.5,-3.6,-0.6
859,-83.0099,40.0596,262,2025-01-18,3.55,-3.6,0.6,4.8
859,-83.0099,40.0596,262,2025-01-19,1.29,-4.5,-0.5,3.5
859,-83.0099,40.0596,262,2025-01-20,0.41,-16.2,-9.8,-3.5
859,-83.0099,40.0596,262,2025-01-21,0.00,-16.7,-14.1,-11.6
859,-83.0099,40.0596,262,2025-01-22,0.00,-20.1,-15.6,-11.2
859,-83.0099,40.0596,262,2025-01-23,0.00,-18.8,-13.4,-8.0
859,-83.0099,40.0596,262,2025-01-24,0.31,-12.9,-7.5,-2.1
859,-83.0099,40.0596,262,2025-01-25,0.00,-13.4,-9.2,-5.0
859,-83.0099,40.0596,262,2025-01-26,0.00,-7.9,-2.7,2.6
859,-83.0099,40.0596,262,2025-01-27,0.00,-8.4,-3.5,1.5
859,-83.0099,40.0596,262,2025-01-28,0.00,-8.7,-3.6,1.5
859,-83.0099,40.0596,262,2025-01-29,0.00,-2.6,1.5,5.6
859,-83.0099,40.0596,262,2025-01-30,0.00,-3.4,2.0,7.4
859,-83.0099,40.0596,262,2025-01-31,4.76,-3.2,2.5,8.3
859,-83.0099,40.0596,262,2025-02-01,1.15,-2.6,5.6,13.9
859,-83.0099,40.0596,262,2025-02-02,0.00,-3.7,-0.6,2.4
859,-83.0099,40.0596,262,2025-02-03,0.00,-3.1,2.0,7.0
859,-83.0099,40.0596,262,2025-02-04,0.00,0.7,9.6,18.5
859,-83.0099,40.0596,262,2025-02-05,0.00,-2.8,1.4,5.6
859,-83.0099,40.0596,262,2025-02-06,2.84,-2.8,-0.7,1.3
859,-83.0099,40.0596,262,2025-02-07,0.00,-1.9,1.7,5.3
859,-83.0099,40.0596,262,2025-02-08,0.00,-4.3,-0.9,2.4
859,-83.0099,40.0596,262,2025-02-09,5.12,-1.9,-0.2,1.4
859,-83.0099,40.0596,262,2025-02-10,0.00,-7.8,-3.5,0.7
859,-83.0099,40.0596,262,2025-02-11,0.00,-7.1,-2.0,3.0
859,-83.0099,40.0596,262,2025-02-12,0.00,-1.1,0.0,1.2
859,-83.0099,40.0596,262,2025-02-13,5.38,-1.4,2.8,7.1
859,-83.0099,40.0596,262,2025-02-14,0.00,-11.4,-5.6,0.1
859,-83.0099,40.0596,262,2025-02-15,1.25,-11.3,-5.4,0.6
859,-83.0099,40.0596,262,2025-02-16,46.96,-0.5,2.0,4.4
859,-83.0099,40.0596,262,2025-02-17,4.00,-10.1,-4.8,0.4
859,-83.0099,40.0596,262,2025-02-18,0.00,-13.3,-9.8,-6.3
859,-83.0099,40.0596,262,2025-02-19,0.00,-13.3,-10.2,-7.1
859,-83.0099,40.0596,262,2025-02-20,1.14,-11.0,-8.1,-5.2
859,-83.0099,40.0596,262,2025-02-21,0.00,-9.7,-7.8,-5.9
859,-83.0099,40.0596,262,2025-02-22,0.00,-10.1,-5.9,-1.8
859,-83.0099,40.0596,262,2025-02-23,0.00,-10.0,-4.1,1.8
859,-83.0099,40.0596,262,2025-02-24,0.00,-6.6,-0.4,5.8
859,-83.0099,40.0596,262,2025-02-25,2.29,0.3,5.8,11.2
859,-83.0099,40.0596,262,2025-02-26,0.00,-1.8,6.8,15.4
859,-83.0099,40.0596,262,2025-02-27,8.19,-1.5,5.1,11.7
859,-83.0099,40.0596,262,2025-02-28,1.36,-1.4,4.9,11.2
859,-83.0099,40.0596,262,2025-03-01,0.00,-1.4,6.7,14.8
859,-83.0099,40.0596,262,2025-03-02,0.00,-8.4,-3.3,1.7
859,-83.0099,40.0596,262,2025-03-03,0.00,-8.3,-3.6,1.2
859,-83.0099,40.0596,262,2025-03-04,0.00,-6.6,-0.3,5.9
859,-83.0099,40.0596,262,2025-03-05,2.11,5.3,12.3,19.3
859,-83.0099,40.0596,262,2025-03-06,2.73,-0.9,7.7,16.3
859,-83.0099,40.0596,262,2025-03-07,0.00,-2.1,0.6,3.3
859,-83.0099,40.0596,262,2025-03-08,0.00,-1.8,2.6,7.1
859,-83.0099,40.0596,262,2025-03-09,0.00,-2.3,2.1,6.6
859,-83.0099,40.0596,262,2025-03-10,0.00,-0.6,7.1,14.7
859,-83.0099,40.0596,262,2025-03-11,0.00,-0.0,9.7,19.4
859,-83.0099,40.0596,262,2025-03-12,0.00,2.8,12.9,22.9
859,-83.0099,40.0596,262,2025-03-13,0.00,2.1,12.4,22.6
859,-83.0099,40.0596,262,2025-03-14,0.00,2.1,13.3,24.5
859,-83.0099,40.0596,262,2025-03-15,0.95,8.4,17.4,26.3
859,-83.0099,40.0596,262,2025-03-16,27.40,13.5,18.0,22.5
859,-83.0099,40.0596,262,2025-03-17,9.67,-0.7,7.5,15.7
859,-83.0099,40.0596,262,2025-03-18,0.00,-0.6,4.7,10.0
859,-83.0099,40.0596,262,2025-03-19,0.00,4.0,13.2,22.3
859,-83.0099,40.0596,262,2025-03-20,6.04,9.1,15.4,21.8
859,-83.0099,40.0596,262,2025-03-21,0.77,-3.2,2.9,9.1
859,-83.0099,40.0596,262,2025-03-22,0.00,-2.6,4.7,12.1
859,-83.0099,40.0596,262,2025-03-23,0.00,-3.1,3.9,10.8
859,-83.0099,40.0596,262,2025-03-24,3.61,-1.7,3.2,8.1
859,-83.0099,40.0596,262,2025-03-25,0.00,2.1,7.7,13.3
859,-83.0099,40.0596,262,2025-03-26,0.00,-2.7,4.4,11.6
859,-83.0099,40.0596,262,2025-03-27,0.00,-2.0,4.6,11.2
859,-83.0099,40.0596,262,2025-03-28,1.12,1.1,9.2,17.3
859,-83.0099,40.0596,262,2025-03-29,1.93,8.8,16.6,24.5
859,-83.0099,40.0596,262,2025-03-30,5.14,14.4,20.2,25.9
859,-83.0099,40.0596,262,2025-03-31,19.46,10.9,16.3,21.7
859,-83.0099,40.0596,262,2025-04-01,0.00,3.8,7.1,10.4
859,-83.0099,40.0596,262,2025-04-02,0.00,3.5,7.4,11.3
859,-83.0099,40.0596,262,2025-04-03,24.80,6.8,16.7,26.7
859,-83.0099,40.0596,262,2025-04-04,26.59,9.9,15.4,20.9
859,-83.0099,40.0596,262,2025-04-05,34.73,9.1,11.3,13.4
859,-83.0099,40.0596,262,2025-04-06,16.34,4.8,11.3,17.7
859,-83.0099,40.0596,262,2025-04-07,1.51,-0.8,2.4,5.6
859,-83.0099,40.0596,262,2025-04-08,0.33,-4.1,4.6,13.4
859,-83.0099,40.0596,262,2025-04-09,0.00,-3.9,1.0,5.9
859,-83.0099,40.0596,262,2025-04-10,4.86,-1.6,3.9,9.4
859,-83.0099,40.0596,262,2025-04-11,0.00,2.7,9.0,15.3
859,-83.0099,40.0596,262,2025-04-12,0.00,-2.4,1.7,5.7
859,-83.0099,40.0596,262,2025-04-13,0.00,-0.7,6.1,12.9
859,-83.0099,40.0596,262,2025-04-14,0.00,2.2,9.3,16.4
859,-83.0099,40.0596,262,2025-04-15,0.00,9.5,16.7,23.9
859,-83.0099,40.0596,262,2025-04-16,0.00,2.7,6.5,10.3
859,-83.0099,40.0596,262,2025-04-17,0.00,-0.3,6.2,12.8
859,-83.0099,40.0596,262,2025-04-18,0.00,3.3,10.8,18.4
859,-83.0099,40.0596,262,2025-04-19,0.00,15.6,21.8,27.9
859,-83.0099,40.0596,262,2025-04-20,0.00,10.1,18.0,26.0
859,-83.0099,40.0596,262,2025-04-21,0.00,11.7,17.2,22.8
859,-83.0099,40.0596,262,2025-04-22,1.38,8.2,16.6,25.0
859,-83.0099,40.0596,262,2025-04-23,0.00,8.1,15.4,22.7
859,-83.0099,40.0596,262,2025-04-24,0.00,10.4,19.0,27.7
859,-83.0099,40.0596,262,2025-04-25,5.51,14.1,22.1,30.0
859,-83.0099,40.0596,262,2025-04-26,8.83,10.8,17.7,24.5
859,-83.0099,40.0596,262,2025-04-27,0.00,2.5,9.2,15.9
859,-83.0099,40.0596,262,2025-04-28,0.00,5.4,13.0,20.6
859,-83.0099,40.0596,262,2025-04-29,0.00,10.8,18.9,27.0
859,-83.0099,40.0596,262,2025-04-30,13.56,10.3,18.7,27.1
859,-83.0099,40.0596,262,2025-05-01,2.11,11.0,17.6,24.2
859,-83.0099,40.0596,262,2025-05-02,5.05,14.8,20.5,26.2
859,-83.0099,40.0596,262,2025-05-03,14.48,11.9,18.7,25.5
859,-83.0099,40.0596,262,2025-05-04,29.83,8.9,10.6,12.3
859,-83.0099,40.0596,262,2025-05-05,12.26,9.1,14.1,19.1
859,-83.0099,40.0596,262,2025-05-06,4.46,10.3,14.5,18.8
859,-83.0099,40.0596,262,2025-05-07,14.54,10.5,12.5,14.4
859,-83.0099,40.0596,262,2025-05-08,0.00,11.4,17.5,23.7
859,-83.0099,40.0596,262,2025-05-09,0.00,5.4,13.9,22.3
859,-83.0099,40.0596,262,2025-05-10,0.00,3.1,10.7,18.3
859,-83.0099,40.0596,262,2025-05-11,0.00,7.9,16.6,25.3
859,-83.0099,40.0596,262,2025-05-12,0.00,12.2,20.0,27.9
859,-83.0099,40.0596,262,2025-05-13,4.37,16.9,21.0,25.1
859,-83.0099,40.0596,262,2025-05-14,2.58,16.2,20.6,25.0
859,-83.0099,40.0596,262,2025-05-15,5.18,15.6,20.4,25.2
859,-83.0099,40.0596,262,2025-05-16,0.00,17.9,24.0,30.1
859,-83.0099,40.0596,262,2025-05-17,8.28,16.3,21.8,27.3
859,-83.0099,40.0596,262,2025-05-18,0.00,14.6,18.5,22.3
859,-83.0099,40.0596,262,2025-05-19,0.00,9.7,16.3,22.9
859,-83.0099,40.0596,262,2025-05-20,0.00,9.8,16.3,22.9
859,-83.0099,40.0596,262,2025-05-21,15.44,10.3,13.0,15.7
859,-83.0099,40.0596,262,2025-05-22,6.72,10.1,15.1,20.1
859,-83.0099,40.0596,262,2025-05-23,0.72,5.9,9.8,13.7
859,-83.0099,40.0596,262,2025-05-24,0.00,5.5,11.3,17.1
859,-83.0099,40.0596,262,2025-05-25,0.00,6.1,13.1,20.1
859,-83.0099,40.0596,262,2025-05-26,0.00,6.5,13.5,20.6
859,-83.0099,40.0596,262,2025-05-27,0.00,11.3,16.9,22.5
859,-83.0099,40.0596,262,2025-05-28,3.06,12.0,15.1,18.3
859,-83.0099,40.0596,262,2025-05-29,0.00,12.0,14.6,17.2
859,-83.0099,40.0596,262,2025-05-30,0.00,14.5,19.8,25.1
859,-83.0099,40.0596,262,2025-05-31,17.08,11.5,14.4,17.3
859,-83.0099,40.0596,262,2025-06-01,0.00,5.7,13.0,20.2
859,-83.0099,40.0596,262,2025-06-02,0.00,5.7,13.6,21.5
859,-83.0099,40.0596,262,2025-06-03,0.00,9.7,18.3,27.0
859,-83.0099,40.0596,262,2025-06-04,0.00,14.9,22.7,30.5
859,-83.0099,40.0596,262,2025-06-05,0.00,18.1,24.9,31.6
859,-83.0099,40.0596,262,2025-06-06,11.39,19.7,24.0,28.3
859,-83.0099,40.0596,262,2025-06-07,2.52,17.8,22.9,28.0
859,-83.0099,40.0596,262,2025-06-08,11.51,17.1,22.0,26.9
859,-83.0099,40.0596,262,2025-06-09,0.35,17.0,21.6,26.2
859,-83.0099,40.0596,262,2025-06-10,17.79,13.0,17.9,22.7
859,-83.0099,40.0596,262,2025-06-11,0.00,12.3,18.7,25.0
859,-83.0099,40.0596,262,2025-06-12,0.00,15.7,22.3,28.9
859,-83.0099,40.0596,262,2025-06-13,0.00,18.8,25.3,31.8
859,-83.0099,40.0596,262,2025-06-14,1.81,20.8,25.9,31.0
859,-83.0099,40.0596,262,2025-06-15,0.00,19.5,24.1,28.6
859,-83.0099,40.0596,262,2025-06-16,0.00,18.3,23.5,28.7
859,-83.0099,40.0596,262,2025-06-17,15.62,19.8,24.7,29.6
