PRISM Time Series Data
Locations: 42
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 800m
Period: 2021-01-01 - 2021-12-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Oct-28
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmax (degrees C)
30,-110.8011,32.2169,821,2021-02-07,0.00,2.5,21.3
30,-110.8011,32.2169,821,2021-02-08,0.00,3.3,23.2
30,-110.8011,32.2169,821,2021-02-09,0.00,4.8,23.9
30,-110.8011,32.2169,821,2021-02-10,0.00,5.9,24.0
30,-110.8011,32.2169,821,2021-02-11,0.00,6.7,22.5
30,-110.8011,32.2169,821,2021-02-12,0.00,5.6,22.6
30,-110.8011,32.2169,821,2021-02-13,0.00,6.2,23.0
30,-110.8011,32.2169,821,2021-02-14,0.00,5.2,21.4
30,-110.8011,32.2169,821,2021-02-15,0.00,2.6,15.6
30,-110.8011,32.2169,821,2021-02-16,0.00,2.3,17.0
30,-110.8011,32.2169,821,2021-02-17,0.00,3.4,17.6
30,-110.8011,32.2169,821,2021-02-18,0.00,1.6,16.8
30,-110.8011,32.2169,821,2021-02-19,0.00,0.0,15.8
30,-110.8011,32.2169,821,2021-02-20,0.00,1.9,22.2
30,-110.8011,32.2169,821,2021-02-21,0.00,4.1,26.7
30,-110.8011,32.2169,821,2021-02-22,0.00,2.2,19.1
30,-110.8011,32.2169,821,2021-02-23,0.00,1.4,24.3
30,-110.8011,32.2169,821,2021-02-24,0.00,4.1,25.9
30,-110.8011,32.2169,821,2021-02-25,0.00,5.2,25.3
30,-110.8011,32.2169,821,2021-02-26,0.00,0.6,21.2
30,-110.8011,32.2169,821,2021-02-27,0.00,0.1,21.2
30,-110.8011,32.2169,821,2021-02-28,0.00,3.2,22.5
30,-110.8011,32.2169,821,2021-03-01,0.00,0.9,13.2
30,-110.8011,32.2169,821,2021-03-02,0.00,-0.1,19.2
30,-110.8011,32.2169,821,2021-03-03,0.00,8.4,25.0
30,-110.8011,32.2169,821,2021-03-04,0.00,7.5,27.0
30,-110.8011,32.2169,821,2021-03-05,0.00,6.1,20.3
30,-110.8011,32.2169,821,2021-03-06,0.00,6.0,26.4
30,-110.8011,32.2169,821,2021-03-07,0.00,12.9,27.9
30,-110.8011,32.2169,821,2021-03-08,0.00,11.7,30.0
30,-110.8011,32.2169,821,2021-03-09,0.00,16.2,26.9
30,-110.8011,32.2169,821,2021-03-10,0.00,6.7,24.9
30,-110.8011,32.2169,821,2021-03-11,0.00,4.7,20.1
30,-110.8011,32.2169,821,2021-03-12,0.00,4.8,20.6
30,-110.8011,32.2169,821,2021-03-13,8.94,2.3,17.5
30,-110.8011,32.2169,821,2021-03-14,3.63,2.9,12.6
30,-110.8011,32.2169,821,2021-03-15,0.00,3.7,18.3
30,-110.8011,32.2169,821,2021-03-16,0.36,5.8,20.6
30,-110.8011,32.2169,821,2021-03-17,0.00,2.1,13.5
30,-110.8011,32.2169,821,2021-03-18,0.00,1.6,21.3
30,-110.8011,32.2169,821,2021-03-19,0.00,5.8,26.9
30,-110.8011,32.2169,821,2021-03-20,0.00,8.4,28.1
30,-110.8011,32.2169,821,2021-03-21,0.00,9.6,28.5
30,-110.8011,32.2169,821,2021-03-22,0.00,11.1,25.9
30,-110.8011,32.2169,821,2021-03-23,0.00,7.1,18.6
30,-110.8011,32.2169,821,2021-03-24,0.58,7.2,22.1
30,-110.8011,32.2169,821,2021-03-25,0.00,6.4,17.7
30,-110.8011,32.2169,821,2021-03-26,0.00,6.1,20.1
30,-110.8011,32.2169,821,2021-03-27,0.00,5.8,19.0
30,-110.8011,32.2169,821,2021-03-28,0.00,5.9,22.2
30,-110.8011,32.2169,821,2021-03-29,0.00,7.5,27.7
30,-110.8011,32.2169,821,2021-03-30,0.00,11.7,30.3
30,-110.8011,32.2169,821,2021-03-31,0.00,10.1,29.7
30,-110.8011,32.2169,821,2021-04-01,0.00,10.0,30.9
30,-110.8011,32.2169,821,2021-04-02,0.00,15.6,32.3
30,-110.8011,32.2169,821,2021-04-03,0.00,13.7,31.1
30,-110.8011,32.2169,821,2021-04-04,0.00,13.5,32.5
30,-110.8011,32.2169,821,2021-04-05,0.00,13.6,34.6
30,-110.8011,32.2169,821,2021-04-06,0.00,14.8,33.4
30,-110.8011,32.2169,821,2021-04-07,0.00,13.0,30.3
30,-110.8011,32.2169,821,2021-04-08,0.00,11.4,30.7
30,-110.8011,32.2169,821,2021-04-09,0.00,14.4,31.5
30,-110.8011,32.2169,821,2021-04-10,0.00,12.3,31.3
30,-110.8011,32.2169,821,2021-04-11,0.00,12.8,32.4
30,-110.8011,32.2169,821,2021-04-12,0.00,13.8,31.9
30,-110.8011,32.2169,821,2021-04-13,0.00,15.8,31.8
30,-110.8011,32.2169,821,2021-04-14,0.00,13.9,30.6
30,-110.8011,32.2169,821,2021-04-15,0.00,14.0,30.5
30,-110.8011,32.2169,821,2021-04-16,0.00,13.1,28.5
30,-110.8011,32.2169,821,2021-04-17,0.00,9.7,26.0
30,-110.8011,32.2169,821,2021-04-18,0.00,9.3,27.2
30,-110.8011,32.2169,821,2021-04-19,0.00,10.1,25.7
30,-110.8011,32.2169,821,2021-04-20,0.00,12.0,28.0
30,-110.8011,32.2169,821,2021-04-21,0.00,11.9,31.1
30,-110.8011,32.2169,821,2021-04-22,0.00,13.5,30.2
30,-110.8011,32.2169,821,2021-04-23,0.00,9.9,27.4
30,-110.8011,32.2169,821,2021-04-24,0.00,9.5,26.6
30,-110.8011,32.2169,821,2021-04-25,0.00,11.6,31.2
30,-110.8011,32.2169,821,2021-04-26,0.00,14.0,33.2
30,-110.8011,32.2169,821,2021-04-27,0.00,13.0,28.2
30,-110.8011,32.2169,821,2021-04-28,1.69,9.6,19.7
30,-110.8011,32.2169,821,2021-04-29,0.27,9.0,21.4
30,-110.8011,32.2169,821,2021-04-30,0.00,9.2,28.0
30,-110.8011,32.2169,821,2021-05-01,0.00,14.8,31.4
30,-110.8011,32.2169,821,2021-05-02,0.00,16.2,34.4
30,-110.8011,32.2169,821,2021-05-03,0.00,16.4,33.0
30,-110.8011,32.2169,821,2021-05-04,0.00,12.7,29.2
30,-110.8011,32.2169,821,2021-05-05,0.00,12.8,32.2
30,-110.8011,32.2169,821,2021-05-06,0.00,15.1,34.7
30,-110.8011,32.2169,821,2021-05-07,0.00,16.6,36.9
30,-110.8011,32.2169,821,2021-05-08,0.00,16.5,35.4
30,-110.8011,32.2169,821,2021-05-09,0.00,15.9,32.3
30,-110.8011,32.2169,821,2021-05-10,0.00,15.1,33.5
30,-110.8011,32.2169,821,2021-05-11,0.00,14.9,33.7
30,-110.8011,32.2169,821,2021-05-12,0.00,14.5,33.7
30,-110.8011,32.2169,821,2021-05-13,0.00,15.9,35.8
30,-110.8011,32.2169,821,2021-05-14,0.00,15.8,37.3
30,-110.8011,32.2169,821,2021-05-15,0.00,17.9,36.5
30,-110.8011,32.2169,821,2021-05-16,0.00,17.7,35.2
30,-110.8011,32.2169,821,2021-05-17,0.00,14.3,33.2
30,-110.8011,32.2169,821,2021-05-18,0.00,13.0,29.3
30,-110.8011,32.2169,821,2021-05-19,0.00,15.5,31.5
30,-110.8011,32.2169,821,2021-05-20,0.00,18.3,35.3
30,-110.8011,32.2169,821,2021-05-21,0.00,20.5,35.9
30,-110.8011,32.2169,821,2021-05-22,0.00,13.3,31.4
30,-110.8011,32.2169,821,2021-05-23,0.00,9.9,30.7
30,-110.8011,32.2169,821,2021-05-24,0.00,10.5,30.0
30,-110.8011,32.2169,821,2021-05-25,0.00,13.0,33.2
30,-110.8011,32.2169,821,2021-05-26,0.00,14.7,35.5
30,-110.8011,32.2169,821,2021-05-27,0.00,17.3,35.8
30,-110.8011,32.2169,821,2021-05-28,0.00,16.4,34.9
30,-110.8011,32.2169,821,2021-05-29,0.00,16.4,37.1
30,-110.8011,32.2169,821,2021-05-30,0.00,17.7,37.2
30,-110.8011,32.2169,821,2021-05-31,0.00,17.8,36.6
30,-110.8011,32.2169,821,2021-06-01,0.00,19.9,36.5
30,-110.8011,32.2169,821,2021-06-02,0.00,19.1,37.0
30,-110.8011,32.2169,821,2021-06-03,0.00,20.9,37.8
30,-110.8011,32.2169,821,2021-06-04,0.00,21.9,38.1
30,-110.8011,32.2169,821,2021-06-05,0.00,21.4,38.2
30,-110.8011,32.2169,821,2021-06-06,0.00,20.9,38.7
30,-110.8011,32.2169,821,2021-06-07,0.00,19.8,38.2
30,-110.8011,32.2169,821,2021-06-08,0.00,20.0,37.7
30,-110.8011,32.2169,821,2021-06-09,0.00,18.8,36.3
30,-110.8011,32.2169,821,2021-06-10,0.00,18.3,38.8
30,-110.8011,32.2169,821,2021-06-11,0.00,18.7,37.9
30,-110.8011,32.2169,821,2021-06-12,0.00,19.6,39.6
30,-110.8011,32.2169,821,2021-06-13,0.00,20.1,42.5
30,-110.8011,32.2169,821,2021-06-14,0.00,22.1,43.7
30,-110.8011,32.2169,821,2021-06-15,0.00,23.4,43.8
30,-110.8011,32.2169,821,2021-06-16,0.00,25.9,45.4
30,-110.8011,32.2169,821,2021-06-17,0.00,27.0,44.8
30,-110.8011,32.2169,821,2021-06-18,0.00,26.3,44.0
30,-110.8011,32.2169,821,2021-06-19,0.00,26.8,44.0
30,-110.8011,32.2169,821,2021-06-20,0.00,26.1,44.0
30,-110.8011,32.2169,821,2021-06-21,0.00,27.7,42.4
30,-110.8011,32.2169,821,2021-06-22,0.00,25.5,39.5
30,-110.8011,32.2169,821,2021-06-23,0.00,25.1,36.5
30,-110.8011,32.2169,821,2021-06-24,0.93,23.6,36.6
30,-110.8011,32.2169,821,2021-06-25,0.00,22.9,37.3
30,-110.8011,32.2169,821,2021-06-26,0.00,23.6,38.7
30,-110.8011,32.2169,821,2021-06-27,0.00,23.3,39.2
30,-110.8011,32.2169,821,2021-06-28,0.00,22.9,41.6
30,-110.8011,32.2169,821,2021-06-29,0.00,24.4,38.5
30,-110.8011,32.2169,821,2021-06-30,0.00,24.8,37.2
30,-110.8011,32.2169,821,2021-07-01,1.06,24.5,36.6
30,-110.8011,32.2169,821,2021-07-02,0.00,24.3,36.3
30,-110.8011,32.2169,821,2021-07-03,2.71,23.9,36.4
30,-110.8011,32.2169,821,2021-07-04,11.84,22.2,34.7
30,-110.8011,32.2169,821,2021-07-05,2.81,22.8,34.6
30,-110.8011,32.2169,821,2021-07-06,0.00,25.9,37.5
30,-110.8011,32.2169,821,2021-07-07,0.00,25.6,39.6
30,-110.8011,32.2169,821,2021-07-08,2.53,23.9,40.8
30,-110.8011,32.2169,821,2021-07-09,0.00,24.7,41.3
30,-110.8011,32.2169,821,2021-07-10,1.03,27.1,41.4
30,-110.8011,32.2169,821,2021-07-11,9.60,22.5,41.9
30,-110.8011,32.2169,821,2021-07-12,0.00,24.6,39.2
30,-110.8011,32.2169,821,2021-07-13,14.97,22.0,38.4
30,-110.8011,32.2169,821,2021-07-14,6.03,23.4,37.7
30,-110.8011,32.2169,821,2021-07-15,0.40,23.3,31.3
30,-110.8011,32.2169,821,2021-07-16,1.59,23.2,32.5
30,-110.8011,32.2169,821,2021-07-17,3.80,22.3,31.9
30,-110.8011,32.2169,821,2021-07-18,6.47,22.4,36.0
30,-110.8011,32.2169,821,2021-07-19,11.13,22.5,33.6
30,-110.8011,32.2169,821,2021-07-20,2.25,23.6,36.9
30,-110.8011,32.2169,821,2021-07-21,2.36,24.1,38.1
30,-110.8011,32.2169,821,2021-07-22,2.27,24.7,38.8
30,-110.8011,32.2169,821,2021-07-23,44.51,20.1,36.7
30,-110.8011,32.2169,821,2021-07-24,4.90,21.3,28.0
30,-110.8011,32.2169,821,2021-07-25,37.19,20.1,23.9
30,-110.8011,32.2169,821,2021-07-26,21.12,19.1,26.0
30,-110.8011,32.2169,821,2021-07-27,0.00,19.8,33.9
30,-110.8011,32.2169,821,2021-07-28,2.74,21.5,35.8
30,-110.8011,32.2169,821,2021-07-29,0.00,21.9,36.2
30,-110.8011,32.2169,821,2021-07-30,5.19,21.3,36.4
30,-110.8011,32.2169,821,2021-07-31,4.62,20.7,35.2
30,-110.8011,32.2169,821,2021-08-01,0.00,20.4,35.2
30,-110.8011,32.2169,821,2021-08-02,0.27,23.6,36.2
30,-110.8011,32.2169,821,2021-08-03,12.09,24.7,37.6
30,-110.8011,32.2169,821,2021-08-04,0.00,24.7,39.0
30,-110.8011,32.2169,821,2021-08-05,0.00,23.6,40.3
30,-110.8011,32.2169,821,2021-08-06,0.00,26.4,38.9
30,-110.8011,32.2169,821,2021-08-07,0.00,24.7,38.0
30,-110.8011,32.2169,821,2021-08-08,0.00,23.5,36.7
30,-110.8011,32.2169,821,2021-08-09,1.55,22.9,36.2
30,-110.8011,32.2169,821,2021-08-10,3.80,23.3,30.4
30,-110.8011,32.2169,821,2021-08-11,50.51,20.1,32.0
30,-110.8011,32.2169,821,2021-08-12,3.62,20.8,32.0
30,-110.8011,32.2169,821,2021-08-13,0.00,21.7,32.4
30,-110.8011,32.2169,821,2021-08-14,23.16,20.5,33.1
30,-110.8011,32.2169,821,2021-08-15,15.08,20.7,30.3
30,-110.8011,32.2169,821,2021-08-16,0.00,22.8,33.1
30,-110.8011,32.2169,821,2021-08-17,9.84,20.4,34.4
30,-110.8011,32.2169,821,2021-08-18,6.66,20.6,31.2
30,-110.8011,32.2169,821,2021-08-19,0.96,22.2,32.5
30,-110.8011,32.2169,821,2021-08-20,0.00,21.5,33.3
30,-110.8011,32.2169,821,2021-08-21,0.00,20.9,34.4
30,-110.8011,32.2169,821,2021-08-22,0.00,21.3,35.6
30,-110.8011,32.2169,821,2021-08-23,0.00,21.6,36.3
30,-110.8011,32.2169,821,2021-08-24,0.00,21.3,36.6
30,-110.8011,32.2169,821,2021-08-25,0.00,22.0,36.6
30,-110.8011,32.2169,821,2021-08-26,0.00,22.3,39.2
30,-110.8011,32.2169,821,2021-08-27,0.00,23.6,40.4
30,-110.8011,32.2169,821,2021-08-28,0.00,24.4,40.1
30,-110.8011,32.2169,821,2021-08-29,7.54,23.4,38.7
30,-110.8011,32.2169,821,2021-08-30,0.00,22.3,38.9
30,-110.8011,32.2169,821,2021-08-31,2.26,23.4,37.5
30,-110.8011,32.2169,821,2021-09-01,24.40,21.1,31.9
30,-110.8011,32.2169,821,2021-09-02,0.00,20.6,31.0
30,-110.8011,32.2169,821,2021-09-03,0.00,21.2,33.0
30,-110.8011,32.2169,821,2021-09-04,0.60,21.5,34.9
30,-110.8011,32.2169,821,2021-09-05,0.30,24.1,36.4
30,-110.8011,32.2169,821,2021-09-06,13.74,20.3,37.8
30,-110.8011,32.2169,821,2021-09-07,0.00,21.5,35.5
30,-110.8011,32.2169,821,2021-09-08,0.00,23.3,35.5
30,-110.8011,32.2169,821,2021-09-09,0.00,23.9,38.1
30,-110.8011,32.2169,821,2021-09-10,0.00,22.2,38.2
30,-110.8011,32.2169,821,2021-09-11,0.00,22.0,38.0
30,-110.8011,32.2169,821,2021-09-12,0.00,21.4,37.9
30,-110.8011,32.2169,821,2021-09-13,0.00,20.8,38.6
30,-110.8011,32.2169,821,2021-09-14,0.00,21.2,38.7
30,-110.8011,32.2169,821,2021-09-15,0.00,20.7,37.8
30,-110.8011,32.2169,821,2021-09-16,0.00,19.9,37.2
30,-110.8011,32.2169,821,2021-09-17,0.00,20.1,37.5
30,-110.8011,32.2169,821,2021-09-18,0.00,21.8,35.0
30,-110.8011,32.2169,821,2021-09-19,0.00,21.3,35.5
30,-110.8011,32.2169,821,2021-09-20,0.00,19.5,35.3
30,-110.8011,32.2169,821,2021-09-21,0.00,17.9,35.3
30,-110.8011,32.2169,821,2021-09-22,0.00,17.7,35.9
30,-110.8011,32.2169,821,2021-09-23,0.00,20.3,36.0
30,-110.8011,32.2169,821,2021-09-24,0.00,18.6,29.4
30,-110.8011,32.2169,821,2021-09-25,1.19,17.4,31.3
30,-110.8011,32.2169,821,2021-09-26,6.92,18.4,32.8
30,-110.8011,32.2169,821,2021-09-27,4.41,17.4,27.3
30,-110.8011,32.2169,821,2021-09-28,0.76,18.1,28.4
30,-110.8011,32.2169,821,2021-09-29,0.00,18.5,30.6
30,-110.8011,32.2169,821,2021-09-30,1.17,17.2,30.6
30,-110.8011,32.2169,821,2021-10-01,1.67,16.8,28.6
30,-110.8011,32.2169,821,2021-10-02,0.00,14.9,29.4
30,-110.8011,32.2169,821,2021-10-03,0.00,14.2,31.4
30,-110.8011,32.2169,821,2021-10-04,0.00,17.1,32.8
30,-110.8011,32.2169,821,2021-10-05,0.00,18.1,34.2
30,-110.8011,32.2169,821,2021-10-06,2.73,17.3,32.5
30,-110.8011,32.2169,821,2021-10-07,0.00,15.4,31.9
30,-110.8011,32.2169,821,2021-10-08,0.00,16.2,32.9
30,-110.8011,32.2169,821,2021-10-09,0.00,16.6,34.3
30,-110.8011,32.2169,821,2021-10-10,0.00,12.7,30.2
30,-110.8011,32.2169,821,2021-10-11,0.00,11.0,26.3
30,-110.8011,32.2169,821,2021-10-12,0.00,11.3,28.6
30,-110.8011,32.2169,821,2021-10-13,0.00,7.1,19.4
30,-110.8011,32.2169,821,2021-10-14,0.00,5.5,22.6
30,-110.8011,32.2169,821,2021-10-15,0.00,7.7,24.0
30,-110.8011,32.2169,821,2021-10-16,0.00,10.1,28.0
30,-110.8011,32.2169,821,2021-10-17,0.00,15.1,31.6
30,-110.8011,32.2169,821,2021-10-18,0.00,14.4,31.4
30,-110.8011,32.2169,821,2021-10-19,0.00,13.9,28.6
30,-110.8011,32.2169,821,2021-10-20,0.00,11.5,26.3
30,-110.8011,32.2169,821,2021-10-21,0.00,11.5,29.4
30,-110.8011,32.2169,821,2021-10-22,0.00,13.1,31.4
30,-110.8011,32.2169,821,2021-10-23,0.00,13.6,30.0
30,-110.8011,32.2169,821,2021-10-24,0.00,13.3,28.9
30,-110.8011,32.2169,821,2021-10-25,0.00,14.3,30.2
30,-110.8011,32.2169,821,2021-10-26,0.00,14.4,31.9
30,-110.8011,32.2169,821,2021-10-27,0.00,7.2,21.6
30,-110.8011,32.2169,821,2021-10-28,0.00,7.0,23.6
30,-110.8011,32.2169,821,2021-10-29,0.00,9.5,28.9
30,-110.8011,32.2169,821,2021-10-30,0.00,12.9,33.0
30,-110.8011,32.2169,821,2021-10-31,0.00,13.7,30.6
30,-110.8011,32.2169,821,2021-11-01,0.00,12.8,29.9
30,-110.8011,32.2169,821,2021-11-02,0.00,11.6,28.4
30,-110.8011,32.2169,821,2021-11-03,0.00,10.3,27.7
30,-110.8011,32.2169,821,2021-11-04,0.00,9.5,28.5
30,-110.8011,32.2169,821,2021-11-05,0.00,10.5,31.6
30,-110.8011,32.2169,821,2021-11-06,0.00,11.7,31.4
30,-110.8011,32.2169,821,2021-11-07,0.00,11.9,32.2
30,-110.8011,32.2169,821,2021-11-08,0.00,12.2,31.3
30,-110.8011,32.2169,821,2021-11-09,0.00,11.9,29.4
30,-110.8011,32.2169,821,2021-11-10,0.00,9.7,27.9
30,-110.8011,32.2169,821,2021-11-11,0.00,9.1,25.7
30,-110.8011,32.2169,821,2021-11-12,0.00,8.3,27.4
30,-110.8011,32.2169,821,2021-11-13,0.00,8.3,29.4
30,-110.8011,32.2169,821,2021-11-14,0.00,9.5,30.4
30,-110.8011,32.2169,821,2021-11-15,0.00,10.1,30.2
30,-110.8011,32.2169,821,2021-11-16,0.00,9.7,30.3
30,-110.8011,32.2169,821,2021-11-17,0.00,9.2,28.5
30,-110.8011,32.2169,821,2021-11-18,0.00,7.6,24.7
30,-110.8011,32.2169,821,2021-11-19,0.00,7.5,27.2
30,-110.8011,32.2169,821,2021-11-20,0.00,8.9,28.3
30,-110.8011,32.2169,821,2021-11-21,0.00,9.2,26.4
30,-110.8011,32.2169,821,2021-11-22,0.00,10.2,25.5
30,-110.8011,32.2169,821,2021-11-23,0.00,13.8,25.7
30,-110.8011,32.2169,821,2021-11-24,0.00,13.4,26.5
30,-110.8011,32.2169,821,2021-11-25,0.00,11.0,23.1
30,-110.8011,32.2169,821,2021-11-26,0.00,9.7,21.0
30,-110.8011,32.2169,821,2021-11-27,0.00,7.1,23.2
30,-110.8011,32.2169,821,2021-11-28,0.00,6.6,22.7
30,-110.8011,32.2169,821,2021-11-29,0.00,5.5,26.7
30,-110.8011,32.2169,821,2021-11-30,0.00,7.2,27.0
30,-110.8011,32.2169,821,2021-12-01,0.00,8.9,26.5
30,-110.8011,32.2169,821,2021-12-02,0.00,9.8,27.8
30,-110.8011,32.2169,821,2021-12-03,0.00,9.9,27.5
30,-110.8011,32.2169,821,2021-12-04,0.00,9.1,26.3
30,-110.8011,32.2169,821,2021-12-05,0.00,7.1,23.4
30,-110.8011,32.2169,821,2021-12-06,0.00,6.0,23.3
30,-110.8011,32.2169,821,2021-12-07,0.00,6.4,25.6
30,-110.8011,32.2169,821,2021-12-08,0.00,7.7,24.2
30,-110.8011,32.2169,821,2021-12-09,0.00,5.9,22.4
30,-110.8011,32.2169,821,2021-12-10,10.70,7.2,21.6
30,-110.8011,32.2169,821,2021-12-11,0.68,5.5,15.9
30,-110.8011,32.2169,821,2021-12-12,0.00,3.7,18.9
30,-110.8011,32.2169,821,2021-12-13,0.00,4.7,22.1
30,-110.8011,32.2169,821,2021-12-14,0.75,6.9,24.4
30,-110.8011,32.2169,821,2021-12-15,0.29,7.3,21.8
30,-110.8011,32.2169,821,2021-12-16,0.00,2.6,12.6
30,-110.8011,32.2169,821,2021-12-17,0.00,1.3,17.4
30,-110.8011,32.2169,821,2021-12-18,0.00,0.6,15.0
30,-110.8011,32.2169,821,2021-12-19,0.00,-0.5,16.0
30,-110.8011,32.2169,821,2021-12-20,0.00,2.7,19.7
30,-110.8011,32.2169,821,2021-12-21,0.00,3.9,21.0
30,-110.8011,32.2169,821,2021-12-22,0.00,5.9,22.5
30,-110.8011,32.2169,821,2021-12-23,0.00,6.1,24.4
30,-110.8011,32.2169,821,2021-12-24,1.80,10.2,26.0
30,-110.8011,32.2169,821,2021-12-25,8.77,10.2,18.3
30,-110.8011,32.2169,821,2021-12-26,0.00,11.2,17.3
30,-110.8011,32.2169,821,2021-12-27,0.00,5.8,17.4
30,-110.8011,32.2169,821,2021-12-28,0.00,2.8,13.6
30,-110.8011,32.2169,821,2021-12-29,1.51,3.0,15.1
30,-110.8011,32.2169,821,2021-12-30,1.20,4.7,14.4
30,-110.8011,32.2169,821,2021-12-31,8.07,6.3,14.5

1918,-110.9978,32.3761,743,2021-01-01,0.00,-3.2,16.6
1918,-110.9978,32.3761,743,2021-01-02,0.00,-2.7,16.9
1918,-110.9978,32.3761,743,2021-01-03,0.00,-3.0,17.3
1918,-110.9978,32.3761,743,2021-01-04,0.00,-3.0,18.2
1918,-110.9978,32.3761,743,2021-01-05,0.00,-1.1,20.9
1918,-110.9978,32.3761,743,2021-01-06,0.00,-0.5,21.6
1918,-110.9978,32.3761,743,2021-01-07,0.00,-1.9,21.4
1918,-110.9978,32.3761,743,2021-01-08,0.00,-0.7,22.1
1918,-110.9978,32.3761,743,2021-01-09,0.00,-1.2,22.9
1918,-110.9978,32.3761,743,2021-01-10,0.00,-2.7,17.6
1918,-110.9978,32.3761,743,2021-01-11,0.00,-4.1,17.3
1918,-110.9978,32.3761,743,2021-01-12,0.00,-0.3,17.1
1918,-110.9978,32.3761,743,2021-01-13,0.00,-3.3,18.0
1918,-110.9978,32.3761,743,2021-01-14,0.00,-3.5,20.2
1918,-110.9978,32.3761,743,2021-01-15,0.00,-1.1,22.3
1918,-110.9978,32.3761,743,2021-01-16,0.00,0.2,24.2
1918,-110.9978,32.3761,743,2021-01-17,0.00,0.6,25.6
1918,-110.9978,32.3761,743,2021-01-18,0.00,-0.4,25.9
1918,-110.9978,32.3761,743,2021-01-19,0.00,0.7,24.2
1918,-110.9978,32.3761,743,2021-01-20,0.00,7.2,23.1
1918,-110.9978,32.3761,743,2021-01-21,0.61,9.5,21.4
1918,-110.9978,32.3761,743,2021-01-22,0.90,4.2,20.0
1918,-110.9978,32.3761,743,2021-01-23,0.00,2.9,20.0
1918,-110.9978,32.3761,743,2021-01-24,0.95,7.8,19.0
1918,-110.9978,32.3761,743,2021-01-25,8.23,4.8,11.2
1918,-110.9978,32.3761,743,2021-01-26,6.49,-0.9,11.3
1918,-110.9978,32.3761,743,2021-01-27,0.71,-1.8,9.3
1918,-110.9978,32.3761,743,2021-01-28,0.00,-1.7,16.0
1918,-110.9978,32.3761,743,2021-01-29,0.00,5.8,22.8
1918,-110.9978,32.3761,743,2021-01-30,5.70,2.7,21.5
1918,-110.9978,32.3761,743,2021-01-31,0.00,1.7,15.4
