PRISM Time Series Data
Locations: 42
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 800m
Period: 2025-01-01 - 2025-05-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Oct-28
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmax (degrees C)
30,-110.8011,32.2169,821,2025-01-29,0.00,1.3,13.6
30,-110.8011,32.2169,821,2025-01-30,1.35,1.5,11.4
30,-110.8011,32.2169,821,2025-01-31,0.00,0.1,13.2
30,-110.8011,32.2169,821,2025-02-01,0.00,0.1,19.2
30,-110.8011,32.2169,821,2025-02-02,0.00,2.0,23.5
30,-110.8011,32.2169,821,2025-02-03,0.00,5.5,26.1
30,-110.8011,32.2169,821,2025-02-04,0.00,6.8,30.3
30,-110.8011,32.2169,821,2025-02-05,0.00,7.4,29.8
30,-110.8011,32.2169,821,2025-02-06,0.00,6.1,27.1
30,-110.8011,32.2169,821,2025-02-07,0.00,5.7,28.6
30,-110.8011,32.2169,821,2025-02-08,0.00,5.2,25.3
30,-110.8011,32.2169,821,2025-02-09,0.00,5.7,25.7
30,-110.8011,32.2169,821,2025-02-10,0.00,6.2,26.5
30,-110.8011,32.2169,821,2025-02-11,0.00,8.4,24.7
30,-110.8011,32.2169,821,2025-02-12,0.00,6.8,22.2
30,-110.8011,32.2169,821,2025-02-13,0.00,5.8,16.5
30,-110.8011,32.2169,821,2025-02-14,0.00,5.0,22.2
30,-110.8011,32.2169,821,2025-02-15,4.92,7.0,22.9
30,-110.8011,32.2169,821,2025-02-16,0.00,4.5,18.4
30,-110.8011,32.2169,821,2025-02-17,0.00,4.0,23.8
30,-110.8011,32.2169,821,2025-02-18,0.00,5.9,25.6
30,-110.8011,32.2169,821,2025-02-19,0.00,5.8,23.3
30,-110.8011,32.2169,821,2025-02-20,0.00,4.5,25.0
30,-110.8011,32.2169,821,2025-02-21,0.00,5.4,24.1
30,-110.8011,32.2169,821,2025-02-22,0.00,5.0,24.6
30,-110.8011,32.2169,821,2025-02-23,0.00,5.0,22.8
30,-110.8011,32.2169,821,2025-02-24,0.00,4.1,25.6
30,-110.8011,32.2169,821,2025-02-25,0.00,5.2,28.5
30,-110.8011,32.2169,821,2025-02-26,0.00,7.1,29.2
30,-110.8011,32.2169,821,2025-02-27,0.00,8.1,28.4
30,-110.8011,32.2169,821,2025-02-28,0.00,5.9,26.1
30,-110.8011,32.2169,821,2025-03-01,0.00,4.7,25.1
30,-110.8011,32.2169,821,2025-03-02,0.00,6.7,28.1
30,-110.8011,32.2169,821,2025-03-03,0.00,6.2,24.1
30,-110.8011,32.2169,821,2025-03-04,0.00,4.4,15.3
30,-110.8011,32.2169,821,2025-03-05,0.00,3.4,18.7
30,-110.8011,32.2169,821,2025-03-06,0.00,4.0,26.8
30,-110.8011,32.2169,821,2025-03-07,0.00,7.4,21.1
30,-110.8011,32.2169,821,2025-03-08,2.47,5.7,12.5
30,-110.8011,32.2169,821,2025-03-09,0.00,3.7,17.0
30,-110.8011,32.2169,821,2025-03-10,0.00,3.3,24.7
30,-110.8011,32.2169,821,2025-03-11,0.00,8.2,28.0
30,-110.8011,32.2169,821,2025-03-12,2.97,7.6,25.1
30,-110.8011,32.2169,821,2025-03-13,2.44,9.6,22.1
30,-110.8011,32.2169,821,2025-03-14,4.87,4.8,22.6
30,-110.8011,32.2169,821,2025-03-15,0.90,4.6,12.1
30,-110.8011,32.2169,821,2025-03-16,0.00,4.2,16.1
30,-110.8011,32.2169,821,2025-03-17,0.00,3.5,24.2
30,-110.8011,32.2169,821,2025-03-18,0.00,7.4,31.4
30,-110.8011,32.2169,821,2025-03-19,0.00,4.6,18.3
30,-110.8011,32.2169,821,2025-03-20,0.00,3.4,21.5
30,-110.8011,32.2169,821,2025-03-21,0.00,3.8,27.4
30,-110.8011,32.2169,821,2025-03-22,0.00,5.8,26.9
30,-110.8011,32.2169,821,2025-03-23,0.00,8.2,28.7
30,-110.8011,32.2169,821,2025-03-24,0.00,10.4,29.0
30,-110.8011,32.2169,821,2025-03-25,0.00,10.9,32.2
30,-110.8011,32.2169,821,2025-03-26,0.00,12.3,35.8
30,-110.8011,32.2169,821,2025-03-27,0.00,14.3,32.7
30,-110.8011,32.2169,821,2025-03-28,0.00,12.9,31.3
30,-110.8011,32.2169,821,2025-03-29,0.00,12.6,30.5
30,-110.8011,32.2169,821,2025-03-30,0.00,8.7,27.2
30,-110.8011,32.2169,821,2025-03-31,0.00,7.7,26.1
30,-110.8011,32.2169,821,2025-04-01,0.00,9.6,26.2
30,-110.8011,32.2169,821,2025-04-02,0.00,10.0,24.1
30,-110.8011,32.2169,821,2025-04-03,0.00,5.1,19.1
30,-110.8011,32.2169,821,2025-04-04,0.00,4.6,18.4
30,-110.8011,32.2169,821,2025-04-05,0.00,5.0,16.8
30,-110.8011,32.2169,821,2025-04-06,0.00,4.1,20.1
30,-110.8011,32.2169,821,2025-04-07,0.00,7.5,23.7
30,-110.8011,32.2169,821,2025-04-08,0.00,6.9,27.7
30,-110.8011,32.2169,821,2025-04-09,0.00,9.3,31.4
30,-110.8011,32.2169,821,2025-04-10,0.00,10.7,33.8
30,-110.8011,32.2169,821,2025-04-11,0.00,12.0,34.9
30,-110.8011,32.2169,821,2025-04-12,0.00,13.0,37.6
30,-110.8011,32.2169,821,2025-04-13,0.00,14.0,36.5
30,-110.8011,32.2169,821,2025-04-14,0.00,15.6,34.1
30,-110.8011,32.2169,821,2025-04-15,0.00,15.1,32.5
30,-110.8011,32.2169,821,2025-04-16,0.00,14.7,34.4
30,-110.8011,32.2169,821,2025-04-17,0.00,14.5,32.7
30,-110.8011,32.2169,821,2025-04-18,0.00,9.8,27.4
30,-110.8011,32.2169,821,2025-04-19,0.70,8.6,23.3
30,-110.8011,32.2169,821,2025-04-20,0.27,6.5,19.8
30,-110.8011,32.2169,821,2025-04-21,0.00,5.9,27.5
30,-110.8011,32.2169,821,2025-04-22,0.00,9.5,31.8
30,-110.8011,32.2169,821,2025-04-23,0.00,12.0,31.5
30,-110.8011,32.2169,821,2025-04-24,0.00,12.1,31.3
30,-110.8011,32.2169,821,2025-04-25,0.00,12.2,31.1
30,-110.8011,32.2169,821,2025-04-26,0.00,13.0,31.5
30,-110.8011,32.2169,821,2025-04-27,0.00,10.6,30.5
30,-110.8011,32.2169,821,2025-04-28,0.00,8.9,25.6
30,-110.8011,32.2169,821,2025-04-29,0.00,8.2,26.0
30,-110.8011,32.2169,821,2025-04-30,0.00,9.8,26.9
30,-110.8011,32.2169,821,2025-05-01,0.00,11.2,29.0
30,-110.8011,32.2169,821,2025-05-02,0.00,12.9,31.7
30,-110.8011,32.2169,821,2025-05-03,0.00,13.3,31.6
30,-110.8011,32.2169,821,2025-05-04,0.00,14.0,32.2
30,-110.8011,32.2169,821,2025-05-05,0.92,10.3,26.8
30,-110.8011,32.2169,821,2025-05-06,0.61,10.1,20.4
30,-110.8011,32.2169,821,2025-05-07,0.00,10.5,21.8
30,-110.8011,32.2169,821,2025-05-08,0.00,11.0,28.6
30,-110.8011,32.2169,821,2025-05-09,0.00,12.3,31.9
30,-110.8011,32.2169,821,2025-05-10,0.00,15.6,34.5
30,-110.8011,32.2169,821,2025-05-11,0.00,22.1,33.7
30,-110.8011,32.2169,821,2025-05-12,0.00,20.6,35.9
30,-110.8011,32.2169,821,2025-05-13,0.00,20.2,35.2
30,-110.8011,32.2169,821,2025-05-14,0.00,15.4,32.6
30,-110.8011,32.2169,821,2025-05-15,0.00,11.3,27.5
30,-110.8011,32.2169,821,2025-05-16,0.00,11.1,29.6
30,-110.8011,32.2169,821,2025-05-17,0.00,12.3,33.6
30,-110.8011,32.2169,821,2025-05-18,0.00,14.6,32.6
30,-110.8011,32.2169,821,2025-05-19,0.00,14.3,28.5
30,-110.8011,32.2169,821,2025-05-20,0.00,13.2,30.4
30,-110.8011,32.2169,821,2025-05-21,0.00,13.3,34.5
30,-110.8011,32.2169,821,2025-05-22,0.00,15.0,37.2
30,-110.8011,32.2169,821,2025-05-23,0.00,16.6,38.8
30,-110.8011,32.2169,821,2025-05-24,0.00,17.5,37.9
30,-110.8011,32.2169,821,2025-05-25,0.00,17.1,35.3
30,-110.8011,32.2169,821,2025-05-26,0.00,15.8,34.1
30,-110.8011,32.2169,821,2025-05-27,0.00,15.6,35.1
30,-110.8011,32.2169,821,2025-05-28,0.00,15.3,36.1
30,-110.8011,32.2169,821,2025-05-29,0.00,15.6,37.5
30,-110.8011,32.2169,821,2025-05-30,0.00,17.0,34.9
30,-110.8011,32.2169,821,2025-05-31,0.00,16.7,38.1

1918,-110.9978,32.3761,743,2025-01-01,0.00,3.9,22.8
1918,-110.9978,32.3761,743,2025-01-02,0.00,2.7,23.0
1918,-110.9978,32.3761,743,2025-01-03,0.00,4.4,24.7
1918,-110.9978,32.3761,743,2025-01-04,0.00,7.0,28.6
1918,-110.9978,32.3761,743,2025-01-05,0.00,4.6,23.7
1918,-110.9978,32.3761,743,2025-01-06,0.00,2.9,19.1
1918,-110.9978,32.3761,743,2025-01-07,0.00,3.0,21.3
1918,-110.9978,32.3761,743,2025-01-08,0.00,5.6,21.0
1918,-110.9978,32.3761,743,2025-01-09,0.00,0.1,13.0
1918,-110.9978,32.3761,743,2025-01-10,0.00,-0.6,12.5
1918,-110.9978,32.3761,743,2025-01-11,0.00,0.1,14.1
1918,-110.9978,32.3761,743,2025-01-12,0.00,-0.8,16.1
1918,-110.9978,32.3761,743,2025-01-13,0.00,-1.3,15.7
1918,-110.9978,32.3761,743,2025-01-14,0.00,-2.3,14.5
1918,-110.9978,32.3761,743,2025-01-15,0.00,-2.6,15.6
1918,-110.9978,32.3761,743,2025-01-16,0.00,2.2,22.6
1918,-110.9978,32.3761,743,2025-01-17,0.00,6.3,23.1
1918,-110.9978,32.3761,743,2025-01-18,0.00,2.8,17.1
1918,-110.9978,32.3761,743,2025-01-19,0.00,1.0,17.2
1918,-110.9978,32.3761,743,2025-01-20,0.00,0.2,19.0
1918,-110.9978,32.3761,743,2025-01-21,0.00,-0.6,17.0
1918,-110.9978,32.3761,743,2025-01-22,0.00,-1.8,14.3
1918,-110.9978,32.3761,743,2025-01-23,0.00,-1.4,16.3
1918,-110.9978,32.3761,743,2025-01-24,0.00,-1.8,18.5
1918,-110.9978,32.3761,743,2025-01-25,0.00,1.0,21.9
1918,-110.9978,32.3761,743,2025-01-26,0.00,7.7,22.9
1918,-110.9978,32.3761,743,2025-01-27,0.00,3.7,22.5
1918,-110.9978,32.3761,743,2025-01-28,0.00,2.4,16.8
1918,-110.9978,32.3761,743,2025-01-29,0.00,2.7,13.3
1918,-110.9978,32.3761,743,2025-01-30,4.73,1.6,11.6
1918,-110.9978,32.3761,743,2025-01-31,0.00,0.2,14.5
1918,-110.9978,32.3761,743,2025-02-01,0.00,0.2,18.6
1918,-110.9978,32.3761,743,2025-02-02,0.00,3.1,23.3
1918,-110.9978,32.3761,743,2025-02-03,0.00,6.2,26.4
1918,-110.9978,32.3761,743,2025-02-04,0.00,7.5,30.1
1918,-110.9978,32.3761,743,2025-02-05,0.00,8.1,30.4
1918,-110.9978,32.3761,743,2025-02-06,0.00,6.5,26.7
1918,-110.9978,32.3761,743,2025-02-07,0.00,6.5,27.8
1918,-110.9978,32.3761,743,2025-02-08,0.00,5.9,25.3
1918,-110.9978,32.3761,743,2025-02-09,0.00,6.6,25.5
1918,-110.9978,32.3761,743,2025-02-10,0.00,6.9,26.1
1918,-110.9978,32.3761,743,2025-02-11,0.00,10.9,24.9
1918,-110.9978,32.3761,743,2025-02-12,0.00,7.1,22.6
1918,-110.9978,32.3761,743,2025-02-13,0.00,5.6,16.9
1918,-110.9978,32.3761,743,2025-02-14,0.00,5.6,22.5
1918,-110.9978,32.3761,743,2025-02-15,2.51,6.8,22.8
1918,-110.9978,32.3761,743,2025-02-16,0.00,5.2,18.8
1918,-110.9978,32.3761,743,2025-02-17,0.00,4.8,23.7
1918,-110.9978,32.3761,743,2025-02-18,0.00,6.7,25.3
1918,-110.9978,32.3761,743,2025-02-19,0.00,6.4,23.4
1918,-110.9978,32.3761,743,2025-02-20,0.00,5.4,25.3
1918,-110.9978,32.3761,743,2025-02-21,0.00,6.4,24.4
1918,-110.9978,32.3761,743,2025-02-22,0.00,5.7,24.5
1918,-110.9978,32.3761,743,2025-02-23,0.00,5.2,23.4
1918,-110.9978,32.3761,743,2025-02-24,0.00,5.3,26.0
1918,-110.9978,32.3761,743,2025-02-25,0.00,6.0,28.5
1918,-110.9978,32.3761,743,2025-02-26,0.00,8.7,29.6
1918,-110.9978,32.3761,743,2025-02-27,0.00,9.6,29.0
1918,-110.9978,32.3761,743,2025-02-28,0.00,7.0,25.9
1918,-110.9978,32.3761,743,2025-03-01,0.00,6.5,25.2
1918,-110.9978,32.3761,743,2025-03-02,0.00,8.3,28.3
1918,-110.9978,32.3761,743,2025-03-03,0.00,7.8,24.6
1918,-110.9978,32.3761,743,2025-03-04,0.00,6.0,15.8
1918,-110.9978,32.3761,743,2025-03-05,0.00,4.4,19.7
1918,-110.9978,32.3761,743,2025-03-06,0.00,5.0,26.4
1918,-110.9978,32.3761,743,2025-03-07,0.00,10.5,21.6
1918,-110.9978,32.3761,743,2025-03-08,1.32,6.1,13.0
1918,-110.9978,32.3761,743,2025-03-09,0.00,5.4,17.8
1918,-110.9978,32.3761,743,2025-03-10,0.00,4.2,25.4
1918,-110.9978,32.3761,743,2025-03-11,0.00,8.1,28.6
1918,-110.9978,32.3761,743,2025-03-12,3.92,9.7,25.4
1918,-110.9978,32.3761,743,2025-03-13,0.29,10.5,22.3
1918,-110.9978,32.3761,743,2025-03-14,5.59,4.7,23.1
1918,-110.9978,32.3761,743,2025-03-15,0.00,4.4,12.2
1918,-110.9978,32.3761,743,2025-03-16,0.00,5.0,16.6
1918,-110.9978,32.3761,743,2025-03-17,0.00,4.2,24.3
1918,-110.9978,32.3761,743,2025-03-18,0.00,8.6,30.0
1918,-110.9978,32.3761,743,2025-03-19,0.00,6.3,18.9
1918,-110.9978,32.3761,743,2025-03-20,0.00,4.9,22.2
1918,-110.9978,32.3761,743,2025-03-21,0.00,5.0,27.3
1918,-110.9978,32.3761,743,2025-03-22,0.00,7.3,27.4
1918,-110.9978,32.3761,743,2025-03-23,0.00,9.0,29.2
1918,-110.9978,32.3761,743,2025-03-24,0.00,11.1,29.5
1918,-110.9978,32.3761,743,2025-03-25,0.00,12.2,32.9
1918,-110.9978,32.3761,743,2025-03-26,0.00,13.7,36.1
1918,-110.9978,32.3761,743,2025-03-27,0.00,15.0,32.9
1918,-110.9978,32.3761,743,2025-03-28,0.00,14.1,32.0
1918,-110.9978,32.3761,743,2025-03-29,0.00,13.3,30.9
1918,-110.9978,32.3761,743,2025-03-30,0.00,9.8,27.6
1918,-110.9978,32.3761,743,2025-03-31,0.00,9.0,26.7
1918,-110.9978,32.3761,743,2025-04-01,0.00,10.9,27.1
1918,-110.9978,32.3761,743,2025-04-02,0.00,10.5,24.0
1918,-110.9978,32.3761,743,2025-04-03,0.00,5.8,19.3
1918,-110.9978,32.3761,743,2025-04-04,0.00,5.3,19.5
1918,-110.9978,32.3761,743,2025-04-05,1.61,5.6,18.0
1918,-110.9978,32.3761,743,2025-04-06,0.00,5.2,21.5
1918,-110.9978,32.3761,743,2025-04-07,0.00,7.4,24.6
1918,-110.9978,32.3761,743,2025-04-08,0.00,8.4,28.7
1918,-110.9978,32.3761,743,2025-04-09,0.00,10.0,32.3
1918,-110.9978,32.3761,743,2025-04-10,0.00,12.4,34.1
1918,-110.9978,32.3761,743,2025-04-11,0.00,13.5,35.9
1918,-110.9978,32.3761,743,2025-04-12,0.00,14.1,38.0
1918,-110.9978,32.3761,743,2025-04-13,0.00,14.7,37.5
1918,-110.9978,32.3761,743,2025-04-14,0.00,18.2,34.8
1918,-110.9978,32.3761,743,2025-04-15,0.00,16.0,32.7
1918,-110.9978,32.3761,743,2025-04-16,0.00,15.3,34.7
1918,-110.9978,32.3761,743,2025-04-17,0.00,15.2,33.4
1918,-110.9978,32.3761,743,2025-04-18,0.00,10.9,27.0
1918,-110.9978,32.3761,743,2025-04-19,0.59,9.3,24.4
1918,-110.9978,32.3761,743,2025-04-20,0.00,8.3,20.7
1918,-110.9978,32.3761,743,2025-04-21,0.00,8.0,27.7
1918,-110.9978,32.3761,743,2025-04-22,0.00,11.2,32.3
1918,-110.9978,32.3761,743,2025-04-23,0.00,13.2,32.3
1918,-110.9978,32.3761,743,2025-04-24,0.00,13.2,31.9
1918,-110.9978,32.3761,743,2025-04-25,0.00,12.6,31.5
1918,-110.9978,32.3761,743,2025-04-26,0.00,14.1,32.5
1918,-110.9978,32.3761,743,2025-04-27,0.00,12.3,31.1
1918,-110.9978,32.3761,743,2025-04-28,0.00,10.0,25.5
1918,-110.9978,32.3761,743,2025-04-29,0.00,9.1,26.2
1918,-110.9978,32.3761,743,2025-04-30,0.00,11.2,27.7
1918,-110.9978,32.3761,743,2025-05-01,0.00,12.9,29.5
1918,-110.9978,32.3761,743,2025-05-02,0.00,14.0,32.2
1918,-110.9978,32.3761,743,2025-05-03,0.00,14.4,32.4
1918,-110.9978,32.3761,743,2025-05-04,0.00,14.8,33.3
1918,-110.9978,32.3761,743,2025-05-05,1.03,12.0,26.7
1918,-110.9978,32.3761,743,2025-05-06,1.89,11.2,20.0
1918,-110.9978,32.3761,743,2025-05-07,0.68,11.2,22.0
1918,-110.9978,32.3761,743,2025-05-08,0.00,11.2,28.8
1918,-110.9978,32.3761,743,2025-05-09,0.00,12.9,32.3
1918,-110.9978,32.3761,743,2025-05-10,0.00,16.4,36.0
1918,-110.9978,32.3761,743,2025-05-11,0.00,23.7,34.6
1918,-110.9978,32.3761,743,2025-05-12,0.00,21.5,36.1
1918,-110.9978,32.3761,743,2025-05-13,0.00,22.1,36.2
1918,-110.9978,32.3761,743,2025-05-14,0.00,16.2,33.2
1918,-110.9978,32.3761,743,2025-05-15,0.00,12.8,27.8
1918,-110.9978,32.3761,743,2025-05-16,0.00,12.1,30.0
1918,-110.9978,32.3761,743,2025-05-17,0.00,13.0,33.9
1918,-110.9978,32.3761,743,2025-05-18,0.00,16.8,32.8
1918,-110.9978,32.3761,743,2025-05-19,0.00,15.6,28.5
1918,-110.9978,32.3761,743,2025-05-20,0.00,14.3,30.9
1918,-110.9978,32.3761,743,2025-05-21,0.00,14.7,35.0
1918,-110.9978,32.3761,743,2025-05-22,0.00,16.2,38.1
1918,-110.9978,32.3761,743,2025-05-23,0.00,17.5,39.7
1918,-110.9978,32.3761,743,2025-05-24,0.00,18.5,38.4
1918,-110.9978,32.3761,743,2025-05-25,0.00,18.2,36.3
1918,-110.9978,32.3761,743,2025-05-26,0.00,16.7,34.8
1918,-110.9978,32.3761,743,2025-05-27,0.00,17.0,35.6
1918,-110.9978,32.3761,743,2025-05-28,0.00,16.8,36.9
1918,-110.9978,32.3761,743,2025-05-29,0.00,16.8,38.3
1918,-110.9978,32.3761,743,2025-05-30,0.00,18.7,35.4
1918,-110.9978,32.3761,743,2025-05-31,0.00,18.5,38.1

6026,-110.9464,32.2507,735,2025-01-01,0.00,2.9,22.6
6026,-110.9464,32.2507,735,2025-01-02,0.00,1.9,22.7
6026,-110.9464,32.2507,735,2025-01-03,0.00,2.4,24.8
6026,-110.9464,32.2507,735,2025-01-04,0.00,4.9,28.8
6026,-110.9464,32.2507,735,2025-01-05,0.00,4.0,23.7
6026,-110.9464,32.2507,735,2025-01-06,0.00,2.0,19.0
6026,-110.9464,32.2507,735,2025-01-07,0.00,1.7,20.8
6026,-110.9464,32.2507,735,2025-01-08,0.00,5.3,21.0
6026,-110.9464,32.2507,735,2025-01-09,0.00,1.0,11.0
6026,-110.9464,32.2507,735,2025-01-10,0.00,0.3,11.9
6026,-110.9464,32.2507,735,2025-01-11,0.00,-0.3,13.8
6026,-110.9464,32.2507,735,2025-01-12,0.00,-1.6,15.9
6026,-110.9464,32.2507,735,2025-01-13,0.00,-2.3,15.7
6026,-110.9464,32.2507,735,2025-01-14,0.00,-2.9,14.3
6026,-110.9464,32.2507,735,2025-01-15,0.00,-4.0,15.5
6026,-110.9464,32.2507,735,2025-01-16,0.00,0.5,22.2
6026,-110.9464,32.2507,735,2025-01-17,0.00,6.4,23.0
6026,-110.9464,32.2507,735,2025-01-18,0.00,1.5,16.8
6026,-110.9464,32.2507,735,2025-01-19,0.00,0.3,16.9
6026,-110.9464,32.2507,735,2025-01-20,0.00,-0.6,18.7
6026,-110.9464,32.2507,735,2025-01-21,0.00,-1.2,16.6
6026,-110.9464,32.2507,735,2025-01-22,0.00,-1.5,14.4
6026,-110.9464,32.2507,735,2025-01-23,0.00,-3.2,16.4
6026,-110.9464,32.2507,735,2025-01-24,0.00,-2.9,18.1
6026,-110.9464,32.2507,735,2025-01-25,0.00,3.6,21.8
6026,-110.9464,32.2507,735,2025-01-26,0.00,7.0,23.4
6026,-110.9464,32.2507,735,2025-01-27,0.00,2.7,22.5
6026,-110.9464,32.2507,735,2025-01-28,0.00,1.9,16.7
6026,-110.9464,32.2507,735,2025-01-29,0.00,2.2,13.4
6026,-110.9464,32.2507,735,2025-01-30,2.67,1.5,11.1
6026,-110.9464,32.2507,735,2025-01-31,0.00,0.3,14.0
6026,-110.9464,32.2507,735,2025-02-01,0.00,-0.1,18.8
6026,-110.9464,32.2507,735,2025-02-02,0.00,1.9,23.3
6026,-110.9464,32.2507,735,2025-02-03,0.00,5.0,26.1
6026,-110.9464,32.2507,735,2025-02-04,0.00,6.7,29.9
6026,-110.9464,32.2507,735,2025-02-05,0.00,7.5,30.4
6026,-110.9464,32.2507,735,2025-02-06,0.00,5.8,27.1
6026,-110.9464,32.2507,735,2025-02-07,0.00,5.6,28.4
6026,-110.9464,32.2507,735,2025-02-08,0.00,4.9,25.3
6026,-110.9464,32.2507,735,2025-02-09,0.00,5.5,25.1
6026,-110.9464,32.2507,735,2025-02-10,0.00,6.4,26.4
6026,-110.9464,32.2507,735,2025-02-11,0.00,10.2,25.1
6026,-110.9464,32.2507,735,2025-02-12,0.00,7.0,22.1
6026,-110.9464,32.2507,735,2025-02-13,0.00,5.8,16.8
6026,-110.9464,32.2507,735,2025-02-14,0.00,5.1,22.5
6026,-110.9464,32.2507,735,2025-02-15,0.88,7.1,23.1
6026,-110.9464,32.2507,735,2025-02-16,0.00,4.6,18.4
6026,-110.9464,32.2507,735,2025-02-17,0.00,4.0,23.9
6026,-110.9464,32.2507,735,2025-02-18,0.00,6.4,25.5
6026,-110.9464,32.2507,735,2025-02-19,0.00,5.8,23.3
6026,-110.9464,32.2507,735,2025-02-20,0.00,4.8,25.0
6026,-110.9464,32.2507,735,2025-02-21,0.00,5.9,24.1
6026,-110.9464,32.2507,735,2025-02-22,0.00,5.1,24.6
6026,-110.9464,32.2507,735,2025-02-23,0.00,4.6,23.0
6026,-110.9464,32.2507,735,2025-02-24,0.00,3.9,25.3
6026,-110.9464,32.2507,735,2025-02-25,0.00,5.4,28.4
6026,-110.9464,32.2507,735,2025-02-26,0.00,7.1,29.2
6026,-110.9464,32.2507,735,2025-02-27,0.00,8.4,28.5
6026,-110.9464,32.2507,735,2025-02-28,0.00,6.5,25.9
6026,-110.9464,32.2507,735,2025-03-01,0.00,5.6,25.1
6026,-110.9464,32.2507,735,2025-03-02,0.00,8.0,28.1
6026,-110.9464,32.2507,735,2025-03-03,0.00,7.3,24.4
6026,-110.9464,32.2507,735,2025-03-04,0.00,5.2,15.4
6026,-110.9464,32.2507,735,2025-03-05,0.00,3.7,19.1
6026,-110.9464,32.2507,735,2025-03-06,0.00,4.5,26.5
6026,-110.9464,32.2507,735,2025-03-07,0.00,9.1,21.3
6026,-110.9464,32.2507,735,2025-03-08,2.03,5.8,13.3
6026,-110.9464,32.2507,735,2025-03-09,0.00,4.3,17.1
6026,-110.9464,32.2507,735,2025-03-10,0.00,3.6,25.0
6026,-110.9464,32.2507,735,2025-03-11,0.00,8.9,28.6
6026,-110.9464,32.2507,735,2025-03-12,2.48,8.7,25.3
6026,-110.9464,32.2507,735,2025-03-13,2.95,10.3,22.4
6026,-110.9464,32.2507,735,2025-03-14,4.71,5.2,22.8
6026,-110.9464,32.2507,735,2025-03-15,0.82,5.0,12.3
6026,-110.9464,32.2507,735,2025-03-16,0.00,4.8,16.3
6026,-110.9464,32.2507,735,2025-03-17,0.00,4.0,24.3
6026,-110.9464,32.2507,735,2025-03-18,0.00,8.1,31.0
6026,-110.9464,32.2507,735,2025-03-19,0.00,5.4,18.5
6026,-110.9464,32.2507,735,2025-03-20,0.00,3.9,21.4
6026,-110.9464,32.2507,735,2025-03-21,0.00,3.7,27.4
6026,-110.9464,32.2507,735,2025-03-22,0.00,6.4,27.2
6026,-110.9464,32.2507,735,2025-03-23,0.00,8.7,29.2
6026,-110.9464,32.2507,735,2025-03-24,0.00,10.7,29.2
6026,-110.9464,32.2507,735,2025-03-25,0.00,11.0,32.4
6026,-110.9464,32.2507,735,2025-03-26,0.00,12.7,36.0
6026,-110.9464,32.2507,735,2025-03-27,0.00,14.8,32.6
6026,-110.9464,32.2507,735,2025-03-28,0.00,14.0,31.6
6026,-110.9464,32.2507,735,2025-03-29,0.00,13.4,30.7
